"Fixed Acidity","pH","Alcohol","Quality","Type"
5.6,3.25,11.1,"Medium","White"
6.1,3.39,9.5,"Medium","White"
7.1,3.12,10.2,"Medium","White"
6.2,3.37,11,"Low","White"
8.9,3.15,11.5,"Medium","White"
6,3.05,9.8,"Medium","White"
6.8,3.11,10.1,"Medium","White"
6.7,2.95,8.8,"Medium","White"
8.9,3.15,11.5,"Medium","White"
6.1,3.39,12.7,"Medium","White"
7.2,3.1,9.8,"Medium","White"
6.7,3.16,12.9,"Medium","White"
7.2,3.1,9.8,"Medium","White"
6.1,3.39,12.7,"Medium","White"
7.6,3.01,8.5,"Medium","White"
6.3,3.24,12.7,"High","White"
6.2,2.98,13.1,"High","White"
7.1,3.35,9.1,"Medium","White"
6.4,3.36,12.5,"Medium","White"
7.1,3.34,9.1,"Medium","White"
7.1,3.34,9.1,"Medium","White"
5.8,3.33,11.2,"Medium","White"
6.4,3.36,12.5,"Medium","White"
7.1,3.35,9.1,"Medium","White"
7.1,3.34,9.1,"Medium","White"
7.1,3.34,9.1,"Medium","White"
7.8,3.24,11.5,"Medium","White"
6.2,3.05,12.9,"Medium","White"
8.2,2.95,12.5,"Medium","White"
6.5,3.25,12.3,"Medium","White"
6.9,3.1,11.4,"Medium","White"
6.7,3.22,9.4,"Medium","White"
6.7,3.11,9.1,"Medium","White"
6.7,3.22,9.4,"Medium","White"
6.8,3.16,12,"Medium","White"
7.1,3.18,11.1,"Medium","White"
5.9,3.1,11.8,"Medium","White"
6,3.24,11.4,"Medium","White"
6.7,3.11,9.1,"Medium","White"
6.6,3.19,12.1,"High","White"
7.3,3.15,10.4,"Medium","White"
6,3.12,9.2,"Medium","White"
6.7,3.29,13,"Medium","White"
6.6,3.19,12.1,"High","White"
6.6,2.93,11.5,"Medium","White"
6.6,2.93,11.5,"Medium","White"
8,3.23,10,"Medium","White"
5.6,3.25,11.1,"Medium","White"
5.8,3.26,12.4,"Medium","White"
7.3,2.9,12.2,"Medium","White"
6,3.06,10.6,"Medium","White"
6.1,3.41,11.1,"Medium","White"
5.8,3.36,13.9,"Medium","White"
7.6,2.99,9.2,"Medium","White"
6.8,2.98,10.5,"Medium","White"
6.7,3.04,11.3,"High","White"
6.8,3.24,12.9,"Medium","White"
6.2,3.26,12.9,"Medium","White"
6.9,3.12,9.6,"Medium","White"
6.8,3.25,12.9,"Medium","White"
6.8,3.24,12.9,"Medium","White"
6.6,3.04,8.8,"Medium","White"
6.6,3.23,13.2,"High","White"
7.6,2.99,9.2,"Medium","White"
6.7,3.04,11.3,"High","White"
6.8,2.98,10.5,"Medium","White"
6.7,3.3,10.5,"Medium","White"
6.5,3.2,12.6,"High","White"
6.5,3.05,9.5,"Medium","White"
6.2,3.31,9.8,"Medium","White"
6.2,3.04,13.4,"High","White"
7.6,3.05,11.8,"Medium","White"
6.2,3.31,9.8,"Medium","White"
5.9,3.22,13.1,"Medium","White"
6.5,3.2,12.6,"High","White"
5.8,3.26,10.4,"Medium","White"
5.4,3.22,13.4,"High","White"
6.1,3.06,13,"Medium","White"
6.2,3.04,13.4,"High","White"
7.5,3.11,10.2,"Medium","White"
6.9,3.07,11.7,"Medium","White"
6.5,3.05,9.5,"Medium","White"
7.8,3.03,11.7,"Medium","White"
6.7,3.04,11.4,"High","White"
7.6,3.05,11.8,"Medium","White"
8,3.09,11.2,"Medium","White"
6,3.19,13,"Medium","White"
6,3.19,13,"Medium","White"
6.7,3.34,10.9,"Medium","White"
6.3,3.14,11.6,"Medium","White"
6,3.3,11.3,"Medium","White"
7.7,3.29,12,"Medium","White"
6.4,3.38,10.5,"Medium","White"
6.1,3.31,13.1,"Medium","White"
6,3.19,13,"Medium","White"
6.7,3.34,10.9,"Medium","White"
6.7,3.14,9.1,"Medium","White"
6.9,3.18,13.4,"Medium","White"
6.5,3.33,11.5,"Medium","White"
6,3.38,11.2,"Medium","White"
7.5,3.36,10.9,"Medium","White"
7.1,3.19,13.5,"Medium","White"
6.7,3.14,9.1,"Medium","White"
6.4,3.17,9.9,"Medium","White"
7,2.98,10.5,"Medium","White"
6.5,3.18,11.7,"Medium","White"
6.3,3.49,11,"Medium","White"
7.9,2.99,13,"Medium","White"
7.7,2.93,13.6,"Medium","White"
6.8,3.08,12.3,"Medium","White"
7.2,3.25,13.3,"Medium","White"
6.6,3.08,13.7,"Medium","White"
7.5,3.19,11.1,"Medium","White"
6.9,3.23,13.4,"Medium","White"
6,3.05,9.1,"Medium","White"
5.9,3.31,11.3,"Medium","White"
6.6,3.2,9.4,"Medium","White"
6,3.05,9.1,"Medium","White"
5.3,3.37,11.6,"Medium","White"
5.3,3.37,11.6,"Medium","White"
8.9,3.01,12.4,"Medium","White"
7.6,3.11,9.8,"Medium","White"
6.9,3.09,11.1,"Medium","White"
7.1,3.26,13.1,"Medium","White"
7.2,3.14,9.7,"Medium","White"
6.4,3.15,9.2,"Medium","White"
7.2,3.1,11.7,"Medium","White"
6.6,3.14,10.6,"Medium","White"
7.2,3.14,9.7,"Medium","White"
6.4,3.15,9.2,"Medium","White"
7.2,3.1,10.9,"Medium","White"
6.2,3.23,10.1,"Medium","White"
6.5,3.17,12.2,"Medium","White"
7.2,3.03,12.7,"Medium","White"
7.8,2.98,13,"Medium","White"
8.1,3.16,11.2,"Medium","White"
6.6,3.2,9.4,"Medium","White"
6,3.41,11,"Medium","White"
6,3.41,11,"Medium","White"
7.3,3.1,9.2,"Medium","White"
6.6,3.2,9.4,"Medium","White"
7.3,3.1,9.2,"Medium","White"
6.2,3.22,12.3,"Medium","White"
6,3.41,11,"Medium","White"
7.2,3.04,10,"Medium","White"
5.7,3.24,9,"Medium","White"
5.7,3.24,9,"Medium","White"
5.7,3.24,9,"Medium","White"
8.1,2.92,11.1,"Medium","White"
5.8,3.06,9.9,"Medium","White"
4.8,3.66,12.2,"Medium","White"
8.1,2.92,11.1,"Medium","White"
5.7,3.24,9,"Medium","White"
7.5,3.01,11.8,"Medium","White"
6.6,3.11,12.9,"Medium","White"
7,2.86,9,"Medium","White"
7.6,3.01,12.4,"Medium","White"
7,2.86,9,"Medium","White"
6.6,3.11,12.9,"Medium","White"
8,2.99,11.2,"Medium","White"
7.6,3,12.6,"Medium","White"
6.9,3.12,11.5,"Medium","White"
7.8,3.07,11.3,"Medium","White"
8,2.99,11.2,"Medium","White"
6.9,3.12,11.5,"Medium","White"
5.9,3.32,10.5,"Medium","White"
7.6,3,12.6,"Medium","White"
7.8,3.15,11.9,"Medium","White"
8.1,3.18,10.1,"Medium","White"
6.8,3.15,11,"Medium","White"
7.4,3.14,10.6,"Medium","White"
7.3,3.04,11.3,"Medium","White"
6.7,3.1,11.2,"Medium","White"
7.4,2.94,11.5,"Medium","White"
7.5,2.92,11.1,"Medium","White"
7.2,3.14,12.8,"Medium","White"
6.3,3.3,12.3,"Medium","White"
7.7,3.26,10.4,"Medium","White"
7.4,2.94,11.5,"Medium","White"
7,3.16,11.7,"Medium","White"
5.8,3.35,10.7,"Medium","White"
6.8,2.85,9.5,"Medium","White"
6.8,2.85,9.5,"Medium","White"
6.8,2.85,9.5,"Medium","White"
6.6,3.18,12,"Medium","White"
6.4,3.31,10.8,"Medium","White"
5.6,3.35,10.7,"Medium","White"
5.6,3.35,10.7,"Medium","White"
6.8,3.12,10.7,"Medium","White"
7.2,3.12,12.1,"Medium","White"
6.6,3,11.9,"Medium","White"
6.6,3.18,10.8,"Medium","White"
5.8,3.59,12.3,"Medium","White"
6.6,3.3,9.4,"Medium","White"
6.8,3.2,9.9,"Medium","White"
6.6,3.35,10.4,"Medium","White"
6.6,3.35,10.4,"Medium","White"
7,3.15,12.6,"Medium","White"
7.4,2.93,12.5,"Medium","White"
6.7,3.04,9.4,"Medium","White"
6.4,3.11,9.2,"Medium","White"
6.8,3.27,11.2,"Medium","White"
7,2.91,9.2,"Medium","White"
7,2.91,9.2,"Medium","White"
6.7,3.04,9.4,"Medium","White"
6.8,3.27,11.2,"Medium","White"
6.8,3.27,10.8,"Medium","White"
7,2.91,9.2,"Medium","White"
6.4,3.11,9.2,"Medium","White"
7.2,2.96,12.5,"Medium","White"
7.7,3,9.3,"Medium","White"
7,3.21,11.4,"Medium","White"
7.1,3.04,10,"Medium","White"
6.8,3.06,10.6,"Medium","White"
6.3,3.07,10.7,"Medium","White"
7.1,3.04,10,"Medium","White"
7.2,2.96,12.5,"Medium","White"
6.8,3.06,10.6,"Medium","White"
6.6,3.19,12.8,"Medium","White"
7.7,3,9.3,"Medium","White"
7,3.21,11.4,"Medium","White"
6.4,3.24,9.5,"Medium","White"
6.4,3.24,9.5,"Medium","White"
6.4,3.24,9.5,"Medium","White"
6.6,3.06,10.8,"Medium","White"
6.6,3.06,10.8,"Medium","White"
6.5,3.2,8.8,"Medium","White"
6.6,3.06,10.8,"Medium","White"
7.6,3.08,11,"Medium","White"
5.8,3.29,12.4,"Medium","White"
6.5,3.25,11.3,"Medium","White"
8.7,3.12,11.2,"Medium","White"
6.4,3.24,12.5,"Medium","White"
6.7,3.12,10,"Medium","White"
6.8,3.12,11,"Medium","White"
6,3.16,10.5,"Medium","White"
6,3.16,10.5,"Medium","White"
6.8,3.12,11,"Medium","White"
6.4,3.12,11.4,"Medium","White"
5.9,3.16,11.3,"Medium","White"
7.2,2.97,12.2,"Medium","White"
6.4,2.9,12.6,"Medium","White"
7.3,2.9,11.1,"Medium","White"
7,3.26,12.3,"Medium","White"
6.9,2.92,10.4,"Medium","White"
6.3,3.13,8.8,"Medium","White"
6.6,3.27,9.5,"Medium","White"
6.3,3.13,8.8,"Medium","White"
6.8,3.42,10.4,"Medium","White"
6.8,3.11,13,"Medium","White"
7.1,3.16,12.2,"Medium","White"
5.7,3.03,10.5,"High","White"
5.8,3.33,10.8,"Medium","White"
5.4,3.2,13.2,"High","White"
5.8,3.16,13,"High","White"
6.7,3.5,10,"Medium","White"
6.1,3.42,10.4,"Medium","White"
6.5,3.16,12.4,"Medium","White"
5,3.27,12.9,"High","White"
5.4,3.2,13.2,"High","White"
6.8,3.02,10.5,"Medium","White"
5.8,3.16,13,"High","White"
6.5,3.07,11.2,"Medium","White"
5.9,3.41,12.7,"Medium","White"
6.2,3.14,9.4,"Medium","White"
6.8,3.03,12.9,"Medium","White"
7.3,2.96,13,"High","White"
5.4,3.31,13.6,"Medium","White"
6.6,3.32,9.1,"Medium","White"
5.6,3.25,10.4,"Medium","White"
5.3,3.31,13.6,"Medium","White"
6.9,3.28,12.2,"Medium","White"
7.2,3.1,8.7,"Medium","White"
7.1,3.04,10.5,"Medium","White"
6.8,3.24,10.2,"Medium","White"
7,3.06,12.5,"High","White"
6.4,3.11,11.3,"Medium","White"
6.8,3.24,10.2,"Medium","White"
6.8,3.13,12.6,"Medium","White"
6.8,3.24,10.2,"Medium","White"
7.6,3.09,9.8,"Medium","White"
6,3.15,10.8,"Medium","White"
7.1,3.32,12.5,"Medium","White"
7,3.06,12.5,"High","White"
5.6,3.3,11.5,"Medium","White"
7.4,2.98,11.4,"Medium","White"
7.1,3.04,10.5,"Medium","White"
6.8,3.13,12.6,"Medium","White"
7.2,3.1,8.7,"Medium","White"
6.4,3.17,11,"Medium","White"
6.4,3.11,11.3,"Medium","White"
6.8,3.24,10.2,"Medium","White"
6.3,3.06,11.6,"Medium","White"
7.6,3.09,9.8,"Medium","White"
7,3.1,10.1,"Medium","White"
6.6,3.06,9.2,"Medium","White"
7.5,3.05,9.1,"Medium","White"
7.5,3.05,9.1,"Medium","White"
7.5,3.05,9.1,"Medium","White"
7.5,3.05,9.1,"Medium","White"
6.6,2.96,11.7,"Medium","White"
6.7,3.23,12.6,"Medium","White"
7.7,2.86,9,"Medium","White"
6.7,3.12,10.1,"Medium","White"
4.7,3.3,13.6,"Medium","White"
7.5,3.05,9.1,"Medium","White"
6.3,3.09,9.2,"Medium","White"
6.6,3.12,8.8,"Medium","White"
8.5,2.83,10,"Medium","White"
6.5,3.47,9.1,"Medium","White"
6.8,3.04,11.2,"Medium","White"
6.3,3.11,9.2,"Medium","White"
6.6,3.06,9.2,"Medium","White"
6.6,3.18,9.5,"Medium","White"
6.3,3.35,11.9,"Medium","White"
7.7,3.11,9.8,"Medium","White"
7.7,3.11,9.8,"Medium","White"
5.7,3.36,10.8,"Medium","White"
5.4,3.37,11.3,"Medium","White"
6.6,3.17,12.1,"Medium","White"
4.8,3.38,11.3,"Medium","White"
5.7,3.36,10.8,"Medium","White"
6.2,3.36,13.5,"Medium","White"
7.5,3.28,10.3,"Medium","White"
6.2,3.11,9,"Medium","White"
7,3.08,11.6,"Medium","White"
7.5,3.28,10.3,"Medium","White"
6.5,3.21,12.5,"Medium","White"
6,3.39,8.6,"Medium","White"
6.1,3.19,13.4,"Medium","White"
6.5,3.22,12.7,"Medium","White"
7.1,2.97,9.2,"Medium","White"
5.6,3.32,10.2,"Medium","White"
7,2.96,9,"Medium","White"
7,2.96,9,"Medium","White"
7,2.96,9,"Medium","White"
7,2.96,9,"Medium","White"
7,2.96,9,"Medium","White"
7,2.96,9,"Medium","White"
7,2.96,9,"Medium","White"
7.4,3.02,11.9,"Medium","White"
6.8,2.89,9,"Medium","White"
6.2,3.3,9,"Medium","White"
6.3,3.43,11,"Medium","White"
7,2.96,9,"Medium","White"
5.5,3.28,10,"Medium","White"
6.5,3.29,10.7,"Medium","White"
6.6,3.29,10.7,"Medium","White"
5.4,3.39,13.4,"High","White"
7.8,2.99,11,"Medium","White"
5.5,3.28,10,"Medium","White"
6.5,3.29,10.7,"Medium","White"
6.6,3.29,10.7,"Medium","White"
7.8,2.99,11,"Medium","White"
7.8,2.99,11,"Medium","White"
6.1,3.16,11.1,"Medium","White"
7.4,2.79,10.9,"Medium","White"
6.7,3.03,11.5,"Medium","White"
5.4,3.39,13.4,"High","White"
6.9,3.08,9.4,"Medium","White"
6.9,3.08,9.4,"Medium","White"
6.9,3.08,9.4,"Medium","White"
6.3,3.17,10.6,"Medium","White"
6.9,3.08,9.4,"Medium","White"
7.4,3.03,12,"Medium","White"
6.1,3.14,10.2,"Medium","White"
6.3,3.17,10.6,"Medium","White"
5,3.26,13.5,"Medium","White"
6.7,3.31,9.7,"Medium","White"
6.5,3.24,12.2,"Medium","White"
6.9,3.11,12.3,"Medium","White"
6.5,3.24,12.2,"Medium","White"
6.3,3.42,11.4,"Medium","White"
6.5,3.2,12.7,"Medium","White"
6.7,3.31,9.7,"Medium","White"
7.4,3.13,10.8,"Medium","White"
7.6,3.08,11,"Medium","White"
6.4,3.18,9.5,"Medium","White"
6.5,3.2,10.1,"Medium","White"
5.6,3.46,13.2,"Medium","White"
7.4,3.02,8.8,"Medium","White"
6.4,3.18,9.5,"Medium","White"
6.6,3.18,9.5,"Medium","White"
6.6,3.16,9.5,"Medium","White"
6.4,3.18,9.5,"Medium","White"
6.5,3.18,9.5,"Medium","White"
6.8,3.03,10.4,"Medium","White"
6.3,3.14,9.9,"Medium","White"
5.5,3.22,10,"Medium","White"
6.5,3.2,10.1,"Medium","White"
6.6,3.17,9.4,"Medium","White"
7,3.03,9.3,"Medium","White"
7.9,3.05,10.9,"Medium","White"
7,3.2,11.4,"Medium","White"
8.1,2.99,10.3,"Medium","White"
8.3,3.02,11,"Medium","White"
7.9,3.05,10.9,"Medium","White"
7.2,2.99,10.8,"Medium","White"
8.1,2.99,10.3,"Medium","White"
8.3,3.02,11,"Medium","White"
7,3.03,9.3,"Medium","White"
6.8,2.96,10.2,"Medium","White"
6.9,2.96,10.2,"Medium","White"
7.2,2.99,10.8,"Medium","White"
6.8,3.24,10.5,"Low","White"
7.2,3.13,11.1,"Medium","White"
7.9,3.05,10.9,"Medium","White"
7,3.2,11.4,"Medium","White"
7.4,3.22,10.3,"Medium","White"
6.3,3.28,12.9,"Medium","White"
6.8,3.12,9.9,"Medium","White"
6.3,3.24,11.3,"Medium","White"
5.1,3.38,11.5,"Medium","White"
5.1,3.38,11.5,"Medium","White"
6.3,3,10.7,"Medium","White"
6.9,3.03,10.4,"Medium","White"
7,3.17,12.5,"Medium","White"
6.7,3.19,9.5,"Medium","White"
7.3,3.05,11.3,"Medium","White"
6.7,3.26,13,"Medium","White"
5.1,3.38,11.5,"Medium","White"
5.1,3.22,11.5,"Medium","White"
6.3,3.24,11.3,"Medium","White"
7.1,3.15,13.2,"Medium","White"
4.8,3.46,11.5,"Medium","White"
6.8,2.83,9.6,"Medium","White"
6.8,2.83,9.6,"Medium","White"
7,3.15,9.7,"Medium","White"
6.5,3.14,9.2,"Medium","White"
6.2,3.16,8.4,"Medium","White"
8,3,12.4,"Medium","White"
8,3,12.4,"Medium","White"
6.5,3.14,9.2,"Medium","White"
6.2,3.16,8.4,"Medium","White"
6.7,3.14,11.7,"Medium","White"
6.6,2.96,11,"Medium","White"
7.5,2.97,11.9,"Medium","White"
7.5,3.2,13.2,"Medium","White"
6.7,3.14,11.7,"Medium","White"
6.4,3.26,9.1,"Medium","White"
6.7,3.34,12.6,"Medium","White"
6.4,3.26,9.1,"Medium","White"
7.1,3.17,10.5,"Medium","White"
8.2,3.23,10.6,"Medium","White"
6.7,3.34,12.6,"Medium","White"
5.9,3.41,13.7,"Medium","White"
5.9,3.36,12,"Medium","White"
6.6,3.4,12.5,"Medium","White"
5.9,3.55,12.1,"Medium","White"
5.9,3.21,11.3,"Medium","White"
5.9,3.36,12,"Medium","White"
5.4,3.46,10.3,"Medium","White"
6.1,3.27,12.7,"Medium","White"
7.3,3.12,9.2,"Medium","White"
7.3,3.12,9.2,"Medium","White"
6.2,3.1,9.5,"Medium","White"
6.5,3.16,10.1,"Medium","White"
6.5,3.16,10.1,"Medium","White"
6.6,3.25,13,"Medium","White"
6,3.24,13.1,"Medium","White"
8.4,3.1,11,"Medium","White"
7.3,3.12,9.2,"Medium","White"
6,3.08,9.4,"Medium","White"
6.2,3.1,9.5,"Medium","White"
6.1,3.16,10.2,"Medium","White"
6.5,3.16,10.1,"Medium","White"
7.3,3.06,8.6,"Medium","White"
7.6,2.91,9,"Medium","White"
6.7,3.13,9.6,"Medium","White"
7.4,3.29,9.9,"Medium","White"
6.1,3.2,10.5,"Medium","White"
7.1,3.15,11.4,"Medium","White"
6.5,3.18,9.4,"Medium","White"
6.8,3.12,11.1,"Medium","White"
6,3.1,8.9,"Medium","White"
6,3.1,8.9,"Medium","White"
7.1,3.15,10.8,"Medium","White"
6.8,3.06,12.2,"Medium","White"
6,3.1,8.9,"Medium","White"
7.2,3.13,12.5,"Medium","White"
6.8,3.06,12.2,"Medium","White"
7.2,3.13,12.5,"Medium","White"
6,3.1,8.9,"Medium","White"
6.2,3.16,10.8,"Medium","White"
6.4,2.99,11.4,"Medium","White"
7.1,3.15,10.8,"Medium","White"
6,3.18,10.6,"Medium","White"
7,3.01,9.2,"Medium","White"
5.9,3.24,12.2,"Medium","White"
7,3.26,12.3,"Medium","White"
6.7,3.23,10.4,"Medium","White"
7,2.99,10.4,"Medium","White"
8.5,3.07,11,"Medium","White"
6,3.18,10.6,"Medium","White"
7,3.01,9.2,"Medium","White"
4.8,3.32,13.5,"Medium","White"
6.1,2.95,11.4,"Medium","White"
5.8,3.1,11.5,"Medium","White"
5,3.21,14,"Medium","White"
6.5,3.25,12.5,"Medium","White"
6.5,3.25,12.5,"Medium","White"
6.7,3.09,12.8,"Medium","White"
6.2,3.23,11.2,"Medium","White"
6.2,3.23,11.2,"Medium","White"
7.1,3.17,13.6,"Medium","White"
7.2,2.93,9.2,"Medium","White"
6.5,3.25,12.5,"Medium","White"
7.2,3.17,11.1,"Medium","White"
6.2,3.23,11.2,"Medium","White"
4.7,3.21,14,"Medium","White"
7.1,3.17,13.6,"Medium","White"
6.2,3.18,9.4,"Medium","White"
6.4,3.12,14.2,"Medium","White"
6.6,3,13.2,"Medium","White"
7.4,3.04,11.2,"Medium","White"
7.3,3.14,10.2,"Medium","White"
6.7,3.09,12.8,"Medium","White"
8.6,2.95,10.1,"Medium","White"
8.6,2.95,10.1,"Medium","White"
8.6,2.83,10.3,"Medium","White"
6.9,3.19,9.9,"Medium","White"
6.5,3.15,11.5,"Medium","White"
6.6,3.18,9,"Medium","White"
6.6,3.18,9,"Medium","White"
6.1,3.03,12.1,"Medium","White"
6.2,3.14,13.3,"Medium","White"
6.9,3.22,11.5,"High","White"
8.7,2.96,11,"Medium","White"
7.3,3.28,10.7,"Medium","White"
7,3.08,9.4,"Medium","White"
5.7,3.44,10.3,"Medium","White"
6.5,3.17,9.3,"Medium","White"
8.2,2.88,12,"Medium","White"
6.2,3.21,11,"Medium","White"
6.9,3.16,9.3,"Medium","White"
4.9,3.24,10.1,"Medium","White"
7.2,3.18,11.1,"Medium","White"
6.4,2.99,9.9,"Medium","White"
6.1,3.22,11,"Medium","White"
6.2,3.21,11,"Medium","White"
6,3.32,12.5,"Medium","White"
6.1,3.31,12.7,"Medium","White"
5.7,3.32,9.3,"Medium","White"
6.9,3.16,9.3,"Medium","White"
4.9,3.24,10.1,"Medium","White"
6.3,3.14,8.8,"Medium","White"
7,2.88,11.2,"Medium","White"
8.4,3.13,10.8,"Medium","White"
6.3,3.14,8.8,"Medium","White"
7,2.88,11.2,"Medium","White"
5.4,3.24,10.3,"Medium","White"
7.7,3.11,12,"Medium","White"
5.6,3.26,9.5,"Medium","White"
5.6,3.26,9.5,"Medium","White"
6.6,3.14,9.8,"Medium","White"
7.6,2.91,9,"Medium","White"
7.2,3.17,13,"Medium","White"
6,3.39,11.8,"Medium","White"
7.5,2.97,8.8,"Medium","White"
7.3,3.1,11.2,"Medium","White"
5.4,3.26,9.5,"Medium","White"
6.3,3.16,9.4,"Medium","White"
6.5,3.16,9.5,"Medium","White"
6.4,3.03,10.4,"Medium","White"
6.7,3.08,9.8,"Medium","White"
6.4,3.03,10.4,"Medium","White"
6.8,3.06,10.3,"Medium","White"
6.3,3.16,9.4,"Medium","White"
6.5,3.16,9.5,"Medium","White"
6.1,3.19,11.9,"Medium","White"
7,3.15,12.8,"Medium","White"
6.9,3.09,13,"Medium","White"
6.5,3.26,10.4,"Medium","White"
6.5,3.25,10.4,"Medium","White"
6.1,3.21,10.7,"Medium","White"
6.3,3.05,10.7,"Medium","White"
6.1,3.19,11.9,"Medium","White"
5.6,3.19,10.4,"Medium","White"
7,3.15,12.8,"Medium","White"
6.8,3.2,9.9,"Medium","White"
6.8,3.2,9.9,"Medium","White"
7.3,3.16,9.4,"Medium","White"
6.1,3.3,11.4,"Medium","White"
6.8,3.2,9.9,"Medium","White"
7.3,3.16,9.4,"Medium","White"
6.9,2.99,9.2,"Medium","White"
6.7,2.9,10.5,"Medium","White"
6.7,3.25,11,"Medium","White"
6.7,3.25,11,"Medium","White"
8,2.9,12.1,"Medium","White"
6.7,3.25,11,"Medium","White"
6,3.22,12.8,"Medium","White"
6.4,3.01,10.5,"Medium","White"
6.4,3.01,10.5,"Medium","White"
6.4,3.01,10.5,"Medium","White"
6.4,3,9.5,"Medium","White"
6.1,3.07,9.2,"Medium","White"
6.8,3.07,11.1,"Medium","White"
6.5,3.06,12.3,"Medium","White"
6.8,3.07,11.1,"Medium","White"
5.4,3.04,12.6,"Medium","White"
6.4,3,9.5,"Medium","White"
6.1,3.07,9.2,"Medium","White"
6.8,3.2,10.8,"Medium","White"
7.2,3,11.3,"Medium","White"
6,3.22,12.8,"Medium","White"
6.4,3.01,10.5,"Medium","White"
6.5,3.08,9.8,"Medium","White"
6.5,2.98,8.5,"Medium","White"
6.2,3.16,9.3,"Medium","White"
7.2,3.2,9.2,"Medium","White"
5.9,3.21,11.4,"Medium","White"
6.4,2.98,8.5,"Medium","White"
6.2,3.16,9.3,"Medium","White"
6.4,3.06,8.4,"Medium","White"
7,3.04,9.2,"Medium","White"
7.2,3.2,9.2,"Medium","White"
7.6,3.18,10.4,"Medium","White"
6,3.27,11.6,"Medium","White"
6.2,3.25,12.4,"Medium","White"
7.6,3.18,10.4,"Medium","White"
6.4,3.09,9.3,"Medium","White"
5.9,3.2,12.2,"Medium","White"
6.1,3.22,11,"Medium","White"
6.9,3.11,11.4,"Medium","White"
6.4,3.06,9.5,"Medium","White"
6.8,3.07,9.2,"Medium","White"
7.5,3.13,11.1,"Medium","White"
6.8,3.07,9.2,"Medium","White"
6.4,3.24,11,"Medium","White"
7.3,3.14,9.9,"Medium","White"
7.3,3.14,9.9,"Medium","White"
6.4,3.06,9.5,"Medium","White"
6.1,3.35,12.4,"Medium","White"
6.3,3.21,9.4,"Medium","White"
6.2,3.23,9.3,"Medium","White"
7.4,2.9,8.7,"Medium","White"
7.4,2.9,8.7,"Medium","White"
7.4,2.9,8.7,"Medium","White"
7.4,2.9,8.7,"Medium","White"
7.2,2.94,9,"Medium","White"
6.9,3,10.7,"Medium","White"
6.9,3,10.7,"Medium","White"
6.8,3.02,11.3,"Medium","White"
7.4,2.9,8.7,"Medium","White"
6.8,2.96,11.7,"Medium","White"
6.2,3.23,9.3,"Medium","White"
7.4,2.9,8.7,"Medium","White"
7.2,2.94,9,"Medium","White"
6.8,2.96,11.7,"Medium","White"
6.5,3.23,10.7,"Medium","White"
6.6,3.05,11.4,"Medium","White"
6.9,3,10.7,"Medium","White"
6.8,3.02,11.3,"Medium","White"
6.4,3.19,10,"Medium","White"
6.4,3.19,10,"Medium","White"
7.4,3.15,11.2,"Medium","White"
6.1,3.07,9.7,"Medium","White"
5.5,3.42,12.5,"Medium","White"
6.6,3.27,12.9,"High","White"
7.1,3.16,11.8,"Medium","White"
6.9,3.16,10.6,"Medium","White"
7.1,3.16,11.8,"Medium","White"
6.2,3.19,10.7,"Medium","White"
6.1,3.21,9.9,"Medium","White"
7.6,2.96,12,"Medium","White"
7.5,3.15,10.4,"Medium","White"
6.5,3.19,8.5,"Medium","White"
6.6,3.13,9.9,"Medium","White"
5.7,3.08,9.4,"Medium","White"
7.4,3.13,10.4,"Medium","White"
5.7,3.3,11,"Medium","White"
5.8,3.3,11,"Medium","White"
5.4,3.19,10.4,"Medium","White"
5.7,3.1,9.8,"Medium","White"
5.7,3.08,9.4,"Medium","White"
5.9,3.23,10.6,"Medium","White"
6.2,3.28,10.1,"Medium","White"
6.5,3.06,11.5,"High","White"
7.4,3.06,11.4,"Medium","White"
7,3.03,9.2,"Medium","White"
6.5,3.12,9.7,"Medium","White"
7.3,3.07,11.3,"Medium","White"
6.8,3.15,9.6,"Medium","White"
6.7,2.86,8.9,"Medium","White"
6.4,3.26,10,"Medium","White"
6.4,3.18,9.2,"Medium","White"
6.6,3.08,9,"Medium","White"
6.4,3.09,12.8,"Medium","White"
6.6,3.08,9,"Medium","White"
8,3.08,9.5,"Medium","White"
6.4,3.26,10,"Medium","White"
6.6,3.22,11,"Medium","White"
6.4,3.18,9.2,"Medium","White"
6.3,3.08,10.6,"Medium","White"
6.9,3.23,10,"Medium","White"
6.9,3.23,10,"Medium","White"
5.7,3.31,11.7,"Medium","White"
6.9,3.12,12.5,"Medium","White"
6.9,3.07,11.1,"Medium","White"
5.3,3.16,9.7,"Medium","White"
6.8,3.04,12.3,"Medium","White"
6.7,3.18,12.2,"Medium","White"
5,3.75,11.3,"Medium","White"
7.6,3.22,11.6,"Medium","White"
5.5,3.31,11.3,"Medium","White"
6,3.27,11.1,"Medium","White"
6.1,3.26,11.2,"Medium","White"
7.5,3.15,11.3,"Medium","White"
7.3,3.07,12,"Medium","White"
6.2,3.15,8.8,"Medium","White"
6.2,3.15,8.8,"Medium","White"
6.5,3.15,12,"High","White"
6.5,3.15,12,"Medium","White"
7.4,3.01,9,"Medium","White"
6.3,3.12,9.3,"Medium","White"
6.2,3.14,8.7,"Medium","White"
6.6,3.1,12.8,"Medium","White"
6,3.1,11.5,"Medium","White"
6.3,3.08,10,"Medium","White"
6.3,3.09,10,"Medium","White"
6.7,3.33,10.3,"Medium","White"
