"Fixed Acidity","pH","Alcohol","Quality","Type"
7.5,3.06,9.5,5,"White"
7.4,3.06,9.4,5,"White"
8.4,3.06,9.7,5,"White"
5.9,3.41,13.9,7,"White"
6.6,3.22,10.1,4,"White"
6.4,3.12,10.5,6,"White"
5.6,3.42,12.6,6,"White"
8.6,2.89,10.9,5,"White"
6.2,3.15,10,5,"White"
7.2,3.13,11.2,6,"White"
7.7,3.11,10,6,"White"
6.2,3.14,9.2,5,"White"
6.1,3.35,9.5,5,"White"
8.2,3.1,12.3,6,"White"
8.2,3.1,12.3,6,"White"
6.4,3.32,10,5,"White"
6,3.41,10.8,6,"White"
6.2,3.49,10.5,7,"White"
7.7,3.06,9.2,6,"White"
7,2.96,9.1,5,"White"
6.2,3.49,10.5,7,"White"
7.4,3.45,10.2,7,"White"
6.6,3.02,8.9,5,"White"
6,3.5,10.4,5,"White"
6.9,3.37,11.7,6,"White"
6.6,3.26,12.4,8,"White"
7.8,3.14,10.9,7,"White"
6.4,3.15,10.2,5,"White"
6.4,3.37,11.7,7,"White"
7,2.99,9.4,5,"White"
6.4,3.35,10.5,5,"White"
6,3.12,9.4,5,"White"
6.5,3.35,10.4,6,"White"
6.2,3.25,9.5,6,"White"
8.8,3.01,11.1,7,"White"
6.6,3.02,9.1,6,"White"
6.9,3.28,9.2,5,"White"
6.4,3.14,9.6,6,"White"
6.6,3.02,9.1,6,"White"
6.9,3.28,9.2,5,"White"
7.1,3.17,10.8,7,"White"
6.4,3.14,9.6,6,"White"
6.9,3.31,12.6,3,"White"
5.8,3.44,11,6,"White"
7,3.28,10.2,6,"White"
5.9,3.33,9.4,5,"White"
7.4,3.17,10,5,"White"
7.4,3.26,12.2,6,"White"
7,3.22,10.5,6,"White"
7.2,3.04,11.5,6,"White"
6.9,3.3,9.8,6,"White"
7.3,3.04,11.4,6,"White"
7.2,3.04,11.5,6,"White"
6.9,3.15,10.2,6,"White"
6.7,3.16,9.4,6,"White"
7,3.22,10.5,6,"White"
5.9,3.09,9.1,5,"White"
7.1,3.25,12.2,7,"White"
5.8,3.42,9.5,5,"White"
6.8,3.4,9.3,6,"White"
7.1,3.3,9.8,7,"White"
7.1,3.3,9.8,7,"White"
6.9,3.3,9.8,6,"White"
7,3.3,9.8,6,"White"
6.8,3,8.7,5,"White"
5,3.37,10.2,6,"White"
6.3,3.22,9.5,6,"White"
7.2,2.94,11,6,"White"
6.7,3.08,9.2,5,"White"
6.8,3.21,10.9,6,"White"
6.7,3.42,9.3,7,"White"
6.7,3.42,9.3,7,"White"
6.8,3.41,9.8,7,"White"
6.6,3.12,9.3,7,"White"
6.6,3.12,9.3,7,"White"
6.1,3.4,9.4,5,"White"
9.1,3.2,10.4,9,"White"
6.4,3.24,12.1,6,"White"
8.3,3.02,11,6,"White"
7.2,3.12,9,5,"White"
6.9,3.37,9.5,7,"White"
8.1,3.28,8.8,8,"White"
6,3.37,11.2,4,"White"
7.8,3.08,9.3,6,"White"
6.9,3.37,9.5,7,"White"
8.1,3.28,8.8,8,"White"
7.2,3.12,9,5,"White"
7.6,3.27,9.3,6,"White"
7.7,3.27,9.2,6,"White"
7.7,3.27,9.2,6,"White"
5.8,3.46,10,7,"White"
7.6,3.27,9.3,6,"White"
7.7,3.27,9.2,6,"White"
5.9,3.39,10.9,7,"White"
6.4,3.1,10,5,"White"
5.9,3.39,10.9,7,"White"
7.4,3.03,9.3,5,"White"
7.2,3.09,9,5,"White"
7.8,3.02,9.2,6,"White"
6.9,3.28,9.6,6,"White"
5.4,3.42,9.4,6,"White"
6,3.34,11.1,8,"White"
7.8,3.06,8.9,6,"White"
6,3.19,9.3,5,"White"
6.8,3.07,9.3,5,"White"
6.6,3.41,9.8,7,"White"
7.3,3.22,9.8,6,"White"
7.8,3.06,8.9,6,"White"
6.4,3.17,9.6,5,"White"
6.2,3.16,9.6,6,"White"
6,3.15,9,6,"White"
6.2,3.17,9.5,6,"White"
6,3.19,9.3,5,"White"
6,3.21,9.2,6,"White"
6.4,3.42,9.1,7,"White"
6.5,3.38,9.5,6,"White"
7.9,3.03,10.5,6,"White"
6.2,3.01,9,5,"White"
8.4,3.16,11.7,5,"White"
6.6,3.2,9.1,5,"White"
6.2,3.01,9,5,"White"
6.6,3.2,9.1,5,"White"
6.6,3.41,12.4,9,"White"
7.3,2.96,9.2,6,"White"
6.8,3.3,9.4,5,"White"
6.7,3.34,9.6,6,"White"
8.4,3.16,11.7,5,"White"
7,3.26,9.8,6,"White"
6.8,3.33,10.2,6,"White"
7.4,3.28,12.5,9,"White"
7.1,3.16,10.9,7,"White"
7.1,3.16,11,7,"White"
7.3,3.72,10.5,6,"White"
7.4,3.05,11.5,4,"White"
7.3,3.36,12.8,8,"White"
6.9,3.18,12.2,6,"White"
7.3,3.72,10.5,6,"White"
7.5,3.14,12.8,8,"White"
7.3,3.25,11.9,8,"White"
7.3,3.25,11.9,8,"White"
7.3,3.25,11.9,8,"White"
7.5,3.16,12,7,"White"
7.6,3.16,12,7,"White"
8.7,3.12,8.8,7,"White"
8.7,3.12,8.8,7,"White"
6.9,3.21,10.8,7,"White"
7.3,3.3,11,8,"White"
7.3,3.3,11,8,"White"
6.6,3.02,9.3,5,"White"
9.2,3.08,10.8,5,"White"
8.7,3.12,8.8,7,"White"
6,3.31,11.5,6,"White"
6.9,3.21,10.8,7,"White"
8.2,3.1,9.4,5,"White"
6.9,3.27,9.5,7,"White"
7.7,3.06,8.6,5,"White"
6.9,3.27,9.5,7,"White"
7.4,3.49,10.3,7,"White"
8.2,3.1,9.4,5,"White"
8.2,3.1,9.4,5,"White"
6.7,3.17,10,7,"White"
6.6,3.18,9.4,5,"White"
8.1,3.22,10.4,8,"White"
7.3,3.29,9.1,7,"White"
4.8,3.36,9.9,6,"White"
6.2,3.24,12.1,6,"White"
4.8,3.35,9.9,5,"White"
6.1,3.12,12.5,6,"White"
6.9,3.27,9.5,7,"White"
7.8,3.24,8.5,8,"White"
7.3,3.28,9,7,"White"
7.3,3.19,10.1,6,"White"
6,3.04,9.4,5,"White"
7.7,3.06,8.6,5,"White"
6.3,3.06,10.7,6,"White"
10.3,2.89,9.6,3,"White"
7.7,3.35,10.1,5,"White"
7.1,3.2,10,7,"White"
6.9,3.28,12.7,9,"White"
6,3.19,10.2,6,"White"
6.2,3.23,8.9,6,"White"
6.9,3.41,11.9,8,"White"
7.1,3.2,10,7,"White"
8.8,3.19,9.9,6,"White"
7.4,3.13,11.5,6,"White"
7.4,3.13,11.5,6,"White"
6.8,3.35,9.8,6,"White"
6.1,3.4,12.2,7,"White"
7.3,3.19,11.4,6,"White"
6.5,3.37,11,7,"White"
7.3,3.19,11.4,6,"White"
6.5,3.37,11,7,"White"
5,3.3,9.9,6,"White"
5.8,3.42,11,7,"White"
5.9,3.58,9.4,5,"White"
7,3.12,12.2,7,"White"
5.8,3.42,11,7,"White"
5.6,3.23,10.3,6,"White"
6.8,3.22,10.5,6,"White"
7,3.08,10.5,6,"White"
6.6,3.05,10.9,6,"White"
6.8,3.22,10.5,6,"White"
6.6,3.32,11,7,"White"
8,3.25,9.7,6,"White"
6.1,3.08,8.9,5,"White"
5.9,3.2,9.6,6,"White"
6.9,3.02,8.8,8,"White"
8.4,3.06,11.1,4,"White"
8.3,3.08,10.3,4,"White"
7.1,3.28,12.2,8,"White"
8,3.32,9.8,4,"White"
7.5,3.08,8.8,5,"White"
6.3,3.15,9.9,5,"White"
6.2,3.15,9.9,5,"White"
6.3,3.15,9.9,5,"White"
5.8,3.36,9.2,5,"White"
8,3.24,9.5,4,"White"
5.6,3.36,9.2,5,"White"
7.4,3.36,10.3,7,"White"
7.7,2.93,11,6,"White"
7,3.06,11.9,6,"White"
8.6,2.94,10.2,7,"White"
7,3.55,9.4,7,"White"
7.7,3.13,8.9,6,"White"
7.7,3.13,8.9,6,"White"
6.5,3.17,10,6,"White"
7.9,3.45,10.7,8,"White"
6.3,3.28,9.8,5,"White"
5.4,3.36,9.3,5,"White"
6.7,3.02,9.5,7,"White"
6.5,3.58,10,5,"White"
6.1,3.15,9,5,"White"
7.7,3.14,11.9,7,"White"
6.4,3.08,8.9,5,"White"
6.5,3.18,10,6,"White"
5.9,3.26,9.6,5,"White"
6.2,3.08,8.9,5,"White"
6.1,3.12,8.9,5,"White"
6.4,3.08,11.4,5,"White"
6.1,3.15,9,5,"White"
6.2,3.36,10,6,"White"
7.7,3.06,9.6,7,"White"
6.2,3.14,9.7,5,"White"
6.3,3.25,9.5,6,"White"
5.4,3.54,10,7,"White"
6.9,3.14,12.2,7,"White"
6.5,3.28,8.7,7,"White"
6.7,3.52,10.2,7,"White"
8.2,2.96,9.6,5,"White"
8.5,2.96,10,5,"White"
6.8,3.36,9.5,4,"White"
7.3,3.18,11.5,5,"White"
7.6,3.08,9.5,5,"White"
7.6,3.08,9.8,6,"White"
6.5,3.23,10.1,6,"White"
8.2,2.99,10,5,"White"
7.6,3.08,9.8,6,"White"
7.6,3.08,9.5,5,"White"
7.5,3.07,9.5,5,"White"
6.6,3.39,10.2,7,"White"
6.6,3.39,10.2,7,"White"
7.3,3.03,9,6,"White"
7.3,3.03,9,6,"White"
8,3.13,12.3,7,"White"
7.3,3.03,9,6,"White"
6.1,3.37,11.6,6,"White"
5.9,3.28,9.5,6,"White"
8.3,3.15,11.5,5,"White"
6.5,3.13,9.6,6,"White"
6.8,3.24,9,6,"White"
6.5,3.34,12,7,"White"
5.5,3.33,11.4,7,"White"
5.1,3.38,12.3,7,"White"
6,3.32,12.6,7,"White"
6.8,3.24,9,6,"White"
6.5,3.34,12,7,"White"
7.1,3.32,11.7,6,"White"
7.6,3.12,9.2,5,"White"
6.6,3.51,10.3,6,"White"
6.5,3.25,8.6,5,"White"
7.7,3.39,10.7,7,"White"
6,3.12,9.8,5,"White"
6,3.12,9.8,6,"White"
7.7,3.39,10.7,7,"White"
5.1,3.5,12.5,6,"White"
5.7,3.41,11.9,6,"White"
6.9,3.44,10.8,5,"White"
6,3.42,10.5,6,"White"
7.4,3.12,10.3,6,"White"
7.4,3.12,10.3,6,"White"
6.9,3.44,10.8,5,"White"
7.7,3.06,12,7,"White"
8.6,2.95,10.2,6,"White"
8.2,3.14,10.2,4,"White"
6.5,3.19,9.9,5,"White"
7,3.38,10.1,4,"White"
8.6,3.25,9.5,6,"White"
7.8,3.05,10.5,6,"White"
6,3.29,10.4,5,"White"
6.1,3.31,9.5,6,"White"
8,3.05,9.2,6,"White"
7.6,3.05,10.1,7,"White"
8,3.15,9.8,7,"White"
6.4,3.09,9.4,5,"White"
6.4,3.09,9.4,6,"White"
6.9,3.31,10.4,7,"White"
5.8,3.34,11.3,6,"White"
6.6,3.42,10.8,6,"White"
5.8,3.34,11.3,6,"White"
5.1,3.32,9.3,5,"White"
6.6,3.37,10.3,7,"White"
8.3,3.08,10.5,6,"White"
7.6,3.11,10.3,6,"White"
7.7,3.24,11.2,7,"White"
8.3,3.15,10.3,6,"White"
6.2,3.19,9.5,5,"White"
6.1,3.66,8.9,5,"White"
7.6,3.03,10.2,5,"White"
6.8,2.98,9.2,5,"White"
7.6,3.11,10.3,6,"White"
7.1,2.95,10.5,6,"White"
8.3,3.21,9.5,6,"White"
8.6,3.11,11.4,7,"White"
8.6,3.11,11.4,7,"White"
6.8,3.25,11.1,8,"White"
7.6,3.13,10.5,6,"White"
6.8,3.51,12,6,"White"
6.2,3.38,9.7,6,"White"
6.6,3.32,10.2,6,"White"
8,3.09,9.5,4,"White"
7,3.41,10.4,7,"White"
6.3,3.19,9.3,4,"White"
7.1,3.48,10.5,6,"White"
6.2,3.35,10,6,"White"
7.1,3.49,10.2,6,"White"
7.1,3.49,10.2,6,"White"
7.9,2.87,9.1,3,"White"
8.8,3.16,10.2,6,"White"
7.5,3.54,10.7,5,"White"
7.1,3.21,9.7,5,"White"
7.1,3.37,9.3,7,"White"
7.5,3.05,11,5,"White"
8.2,3.22,10.8,4,"White"
7.7,3.01,10.7,5,"White"
7.3,3.24,10.7,4,"White"
7.5,2.95,8.8,5,"White"
7.2,3.16,10.9,7,"White"
7.3,3.14,10.5,5,"White"
6.5,3.29,10,5,"White"
7,3.07,10.4,5,"White"
8.3,3.03,9.2,5,"White"
6.1,3.31,12.6,6,"White"
7.3,3.1,9,5,"White"
6.9,3.03,9.2,6,"White"
7.6,2.99,11.3,5,"White"
9.4,3.12,10.3,4,"White"
7,3.07,10.4,5,"White"
8.6,2.96,10,5,"White"
7.5,3.51,10.7,6,"White"
7.2,3.41,9,5,"White"
7.5,3.51,10.7,6,"White"
5.3,3.3,8.7,4,"White"
8,3.09,11.6,7,"White"
7,3.34,9.4,5,"White"
6.7,3.31,9.5,5,"White"
6.7,3.3,9.5,5,"White"
8.1,3.37,10.9,6,"White"
8.3,3.22,9.7,5,"White"
6.4,3.08,9.1,6,"White"
7.5,3.1,11.1,7,"White"
8.8,2.96,12.6,7,"White"
6.9,3.35,11,6,"White"
8,3,11.3,7,"White"
8.3,3.22,9.7,5,"White"
8.2,2.96,10.9,7,"White"
7.7,2.97,10.9,5,"White"
6.2,3.17,9.3,6,"White"
6.4,3.22,12.7,7,"White"
7.5,3.37,10.1,6,"White"
7.8,3.18,10,5,"White"
6.5,3.49,9.8,5,"White"
6.3,3.29,10.1,6,"White"
6.8,3.43,9,7,"White"
6.3,3.28,9.4,6,"White"
6.3,3.28,9.4,6,"White"
7.4,3.03,9.2,6,"White"
6.3,3.36,10.1,7,"White"
7.3,3.06,8.6,5,"White"
5.2,3.55,11.2,8,"White"
7,3.17,11.2,8,"White"
7.4,3.03,9.2,6,"White"
7,3.19,10.6,7,"White"
8.3,3.01,9.3,6,"White"
7.2,3.05,8.9,6,"White"
7.1,3.42,10.6,6,"White"
8.4,3.1,10.6,7,"White"
7.4,3.09,8.8,5,"White"
5.3,3.59,11,8,"White"
6.5,3.32,10.2,6,"White"
6.3,3.36,10.1,7,"White"
6.5,3.31,10.1,6,"White"
5.8,3.39,14,7,"White"
6.3,3.28,9.4,6,"White"
6.3,3.27,11.8,6,"White"
6.3,3.44,11.4,5,"White"
7.9,3.12,10.7,5,"White"
7.3,3.06,8.6,5,"White"
5.5,3.51,11.5,7,"White"
5.2,3.55,11.2,8,"White"
7.2,3.3,12.6,7,"White"
6.1,3.21,12.6,7,"White"
9.2,3.04,9.3,4,"White"
7.2,3.3,12.6,7,"White"
8,3.06,12.1,6,"White"
6.5,3.52,9.9,6,"White"
7.4,3.28,10.7,5,"White"
6.5,3.26,10,4,"White"
7,3.13,10.4,8,"White"
5.9,3.29,10.5,5,"White"
8.1,3.31,9.7,5,"White"
5.8,3.29,10.5,5,"White"
6.4,3.28,9,5,"White"
6.7,3.54,9.2,6,"White"
6,3.17,10.1,6,"White"
6.6,3.35,11.4,7,"White"
9.8,2.93,10.8,5,"White"
9.6,2.96,10.9,5,"White"
6.3,3.2,9.2,6,"White"
6.5,3.12,12.9,7,"White"
6.4,3.23,12,7,"White"
5.7,3.27,9.5,5,"White"
7.9,3.06,11.8,7,"White"
6.9,3.19,9.1,6,"White"
6.9,3.2,9.7,6,"White"
6.8,3.17,9.1,5,"White"
8.7,2.99,10,5,"White"
7.4,3.25,10.4,5,"White"
6.7,3.44,9.5,6,"White"
6,3.4,12.3,8,"White"
6.1,3.42,11.7,8,"White"
9.2,3.14,9.5,5,"White"
9,2.99,11.5,5,"White"
8.5,3.14,10.6,6,"White"
9.3,3.17,10.2,5,"White"
9.2,3.14,9.5,5,"White"
7.2,3.25,10.5,5,"White"
7.2,3.26,10.5,5,"White"
6.8,3.14,8.9,5,"White"
9.1,3.03,10.6,5,"White"
8.9,3.17,9.5,5,"White"
7,3.2,10.8,6,"White"
6.7,3.14,9.5,5,"White"
6.9,3.13,8.9,5,"White"
6.8,3.14,8.9,5,"White"
6.1,3.31,9.4,4,"White"
5.3,3.5,10.6,6,"White"
7.9,3.47,9,4,"White"
7.6,3.42,10.5,4,"White"
7.8,3.16,9,6,"White"
7.8,3.16,9,6,"White"
5.7,3.27,9.4,6,"White"
7.8,3.16,9,6,"White"
7.5,3.29,9.6,6,"White"
7.8,3.16,9,6,"White"
6.6,3.15,10.2,7,"White"
5.7,3.27,9.4,6,"White"
8.2,3.07,10.4,6,"White"
6,3.52,10.4,5,"White"
6.1,3.23,9.5,5,"White"
7.4,3.22,10.6,6,"White"
7.2,3.21,11,5,"White"
7.5,3.29,9.6,6,"White"
7.7,3.38,9.9,6,"White"
8.2,3.14,9.6,5,"White"
7.6,3.01,12.8,6,"White"
7.4,3.42,11.4,5,"White"
7.2,3.41,10,6,"White"
6.4,3,9.1,5,"White"
6.3,3.36,9.4,7,"White"
6.8,3.46,10.2,6,"White"
9.8,2.97,9.2,5,"White"
7.2,3.23,9.4,5,"White"
8.2,3.14,9.6,5,"White"
7.5,3.12,10.1,6,"White"
7.4,3.42,11.4,5,"White"
6.4,3.21,10.6,6,"White"
7.9,3.18,12.8,7,"White"
6.5,3.12,8.9,5,"White"
7.5,3.09,9.3,5,"White"
6.6,3.25,11.1,8,"White"
7.1,3.13,9.9,6,"White"
7.6,3.1,9.6,5,"White"
7.6,3.01,12.8,6,"White"
6.9,3.16,10.7,7,"White"
7.1,2.96,9.2,6,"White"
7.3,3.36,9.1,7,"White"
6.2,3.33,9.6,6,"White"
7.9,3.03,9.2,6,"White"
6.9,3.16,10.7,7,"White"
7.3,3.36,9.1,7,"White"
7.1,2.96,9.2,6,"White"
7.4,3,10.7,7,"White"
6.8,3.3,10.8,6,"White"
7,3.3,10.8,7,"White"
6.4,3.1,9,5,"White"
5,3.48,10.7,6,"White"
5,3.48,10.7,6,"White"
8.9,3.19,9.4,5,"White"
7,2.94,8.8,6,"White"
6.4,3.1,9,5,"White"
6.3,3.42,11.5,6,"White"
8,3.23,12.5,6,"White"
9.2,2.96,10.5,6,"White"
7.3,3.29,9.7,5,"White"
7.6,3.23,11.3,6,"White"
5,3.48,10.7,6,"White"
9.7,2.74,10.8,6,"White"
8,3.17,10.6,5,"White"
8.2,3.04,11.7,8,"White"
8,2.94,9.2,5,"White"
7.2,3.02,11.1,8,"White"
8.2,3.04,11.7,8,"White"
6.4,3.33,11,6,"White"
5.9,3.51,12.5,7,"White"
7.6,3.16,10,6,"White"
8,3.17,10.6,5,"White"
7.2,3.26,12.3,7,"White"
6.8,3.14,12.7,6,"White"
7.2,3.26,12.3,7,"White"
6.9,3.1,10.5,5,"White"
9.4,3.23,12.5,6,"White"
8.3,3.2,12.4,3,"White"
7.3,3.06,8.7,6,"White"
7.9,3.17,12.4,7,"White"
7.9,3.16,12.6,7,"White"
7.7,3.38,11,6,"White"
7.7,3.42,10.1,6,"White"
7.8,3.03,10.5,5,"White"
6.8,3.14,12.7,6,"White"
7.3,3.17,10.9,5,"White"
7.1,3.07,13.5,7,"White"
10.3,3.19,9.7,5,"White"
7.9,3.45,9.2,6,"White"
7.4,3.4,10.6,7,"White"
8.1,2.98,13.3,7,"White"
7.1,3.07,13.5,7,"White"
6.4,3.29,10.1,5,"White"
8,2.92,9.4,4,"White"
8,3.18,10.6,7,"White"
7.2,3.25,11.3,6,"White"
7.2,3.32,10.8,7,"White"
8.4,3.15,10.4,5,"White"
5.3,3.82,10.5,7,"White"
5.7,3.13,9.3,5,"White"
5.6,3.12,9.3,6,"White"
7.3,3.29,12.2,7,"White"
7,3.08,9.2,5,"White"
6.4,3.81,10.3,6,"White"
7.3,3.33,9.4,6,"White"
6.4,3.28,10.2,6,"White"
6.9,3.08,9,6,"White"
6.2,3.06,9.3,6,"White"
6.4,3.06,9.2,6,"White"
7.3,3.32,9.4,6,"White"
7.3,3.33,9.4,6,"White"
9.6,2.92,9.5,6,"White"
7.2,3.46,9.9,5,"White"
6.9,3.46,11.1,7,"White"
7.5,2.99,12.3,8,"White"
8,3.21,8.6,7,"White"
7.6,3.04,9.4,5,"White"
8.4,3.07,9.4,6,"White"
8,3.21,8.6,7,"White"
8.1,3.21,10.9,5,"White"
7,3.2,9.4,5,"White"
8.1,3.21,10.9,5,"White"
8.4,3.07,9.4,6,"White"
6.2,3.22,9.2,6,"White"
8,3.21,8.6,7,"White"
7.6,3.04,9.4,5,"White"
7,3.33,10.8,6,"White"
6.6,3.29,10.5,6,"White"
7.8,3.02,12.5,6,"White"
7.7,2.99,12.1,7,"White"
7.4,3.02,8.7,5,"White"
8,3.07,12.7,8,"White"
7.7,2.99,12.1,7,"White"
7.8,3.02,12.5,6,"White"
6.6,3.06,11.4,7,"White"
8.3,3.02,12.9,7,"White"
7.2,3.15,12.8,7,"White"
6.6,3.38,11.2,6,"White"
8.4,3.14,9.7,6,"White"
7.5,3.04,9.7,6,"White"
6.2,3.5,10.3,6,"White"
6.9,3,11.6,4,"White"
6.9,3,11.6,4,"White"
7.5,3.04,9.7,6,"White"
7.5,3.32,10.9,6,"White"
7.3,3.19,12.6,7,"White"
7.3,3.3,12.4,6,"White"
7.8,2.96,11.5,5,"White"
9,2.93,10.2,6,"White"
6.9,3.22,11.4,5,"White"
7.4,3.3,9.6,6,"White"
8.2,3.05,10.3,6,"White"
8,2.95,9.3,5,"White"
7.9,3.33,10.7,7,"White"
6.8,3.13,12.8,8,"White"
9.7,2.98,9.5,5,"White"
9.2,3.02,10.4,6,"White"
9.4,3.02,10.3,6,"White"
5.2,3.46,9.9,6,"White"
6.3,3.23,10.7,6,"White"
9.6,2.94,10.5,5,"White"
9.2,3.08,9.6,5,"White"
6.4,3.15,9.3,6,"White"
8.1,3.1,10,6,"White"
7.9,3.04,11.2,6,"White"
7,3.32,10.8,5,"White"
6.4,3.54,10.3,6,"White"
6.4,3.03,8.8,5,"White"
7.6,3.04,12.8,6,"White"
7.3,3.23,13.2,6,"White"
5.1,3.54,10.1,6,"White"
6.2,3.44,11,5,"White"
6.9,3.25,10.8,6,"White"
7.7,3.2,12.8,7,"White"
6.5,3.12,9.2,6,"White"
6.8,3.12,10.5,6,"White"
5.2,3.37,11.7,6,"White"
8.4,2.85,9.5,5,"White"
8.3,2.85,9.5,5,"White"
6.8,3.4,8.8,6,"White"
7.9,3.15,9.3,7,"White"
7.8,3.09,12.6,8,"White"
9,3.21,12.4,6,"White"
5.7,3.65,10.1,6,"White"
7.8,3.26,11.2,8,"White"
6.7,3.29,10,5,"White"
6.7,3.29,10,5,"White"
8.4,2.99,10.8,6,"White"
7.2,3.27,10,6,"White"
7.6,3.04,10.4,5,"White"
8.4,2.99,10.8,6,"White"
6.6,3.51,9.8,6,"White"
7.3,3.26,12.2,8,"White"
7.3,3.39,12.7,8,"White"
7,3.21,12.2,7,"White"
8.2,3.15,11.9,7,"White"
7.8,3.26,11.2,8,"White"
9.2,2.96,10.4,4,"White"
8,3.29,12.8,7,"White"
6.5,3.28,12.7,7,"White"
5.7,3.65,10.1,6,"White"
6.7,3.29,10,5,"White"
7.8,3.43,9,5,"White"
7.6,2.92,11.4,5,"White"
7.3,3.32,8.9,6,"White"
6.3,3.15,9.3,6,"White"
6.8,3.28,12,8,"White"
6.5,3.36,10.8,7,"White"
6.2,3.52,10.5,6,"White"
6,3.59,10.6,7,"White"
6.4,3.19,11.3,7,"White"
6.9,3.22,9.5,4,"White"
7.6,2.92,11.4,5,"White"
6.7,3.33,10.1,7,"White"
7,3.25,10.9,6,"White"
7.6,3.15,8.9,5,"White"
7.3,3.32,8.9,6,"White"
7.4,2.9,9.3,5,"White"
7.6,3.25,10.4,6,"White"
8.3,3.1,12,7,"White"
10.7,2.87,9.5,6,"White"
10.7,2.87,9.5,6,"White"
6.9,3.14,12.4,7,"White"
6.2,3.28,11.2,7,"White"
6.9,3.15,11.4,6,"White"
6.9,3.16,11.4,6,"White"
6.9,3.35,11.1,7,"White"
6.9,3.1,10.4,6,"White"
6.9,3.38,12,7,"White"
5.7,3.54,12.3,7,"White"
6.6,3.12,9.1,6,"White"
7.1,3.24,10.5,6,"White"
6.8,3.23,11.4,6,"White"
6.2,3.77,9.5,5,"White"
5.6,3.42,13.7,7,"White"
6.6,3.28,13.4,6,"White"
7.3,3.2,11.3,7,"White"
8.1,3.06,10,6,"White"
5.9,3.49,10.1,6,"White"
6.2,3.26,12.2,6,"White"
6.6,3.28,13.4,6,"White"
5.7,3.31,9.3,6,"White"
5.6,3.42,13.7,7,"White"
6.9,3.09,12.3,7,"White"
7.3,3.2,11.3,7,"White"
7.3,3.04,8.9,7,"White"
7.3,3.04,8.9,7,"White"
7,3.19,11.5,6,"White"
7.3,3.04,8.9,7,"White"
6.3,3.17,9.3,6,"White"
7.4,3.3,11.1,8,"White"
7.1,3.34,10.9,8,"White"
9,2.9,11.6,5,"White"
6.3,3.15,10.2,4,"White"
8.2,3.01,10.5,8,"White"
7.1,2.91,11.4,6,"White"
7.3,3.04,8.9,7,"White"
7.9,3.14,10.6,6,"White"
7.1,3.31,11.6,6,"White"
7,3.19,11.5,6,"White"
6.9,3.25,12.3,8,"White"
8.1,3.14,10.8,6,"White"
5.8,3.29,11.3,6,"White"
5.9,3.36,9.3,5,"White"
6.6,3.36,10,6,"White"
8.6,3.04,11,3,"White"
6.9,3.13,10.2,5,"White"
7.6,3.07,10.8,7,"White"
9.2,3.1,10.1,4,"White"
6.2,3.27,11.6,6,"White"
5.3,3.32,9.1,5,"White"
9.8,3.06,10,4,"White"
8.1,3.14,10.8,6,"White"
6.8,3.25,11.4,6,"White"
7.2,3.05,12.7,6,"White"
7.4,3.13,11.3,5,"White"
8.2,3,10.4,7,"White"
6.1,3.3,9.6,5,"White"
7,3,10.1,4,"White"
6.1,3.3,9.6,5,"White"
6.5,3.1,12.1,7,"White"
7.1,3.07,12.2,6,"White"
7.4,3.13,11.3,5,"White"
6.9,3.17,9.6,5,"White"
8.5,2.99,9.2,5,"White"
8.2,3,10.4,7,"White"
6.3,3.23,9.5,5,"White"
6.1,3.16,8.9,5,"White"
7.2,3.03,8.8,5,"White"
7.2,3.16,10.5,5,"White"
8,3.08,9.4,5,"White"
7,3.24,12.2,6,"White"
7.8,3.14,11.3,6,"White"
8.3,3.25,12.2,6,"White"
6.3,3.38,12.2,6,"White"
7.4,3.23,11.2,6,"White"
7.4,3.23,11.2,6,"White"
6.9,3.2,11.5,6,"White"
7.8,3.14,11.3,6,"White"
7.2,3.01,9.3,5,"White"
7.8,3.14,11.3,6,"White"
7.6,3.14,11.8,7,"White"
8.3,2.99,9.2,5,"White"
6.9,3,9.2,5,"White"
6.3,3.38,12.2,6,"White"
8.3,3.25,12.2,6,"White"
7.1,3.31,12.2,6,"White"
7.9,3.24,10.6,6,"White"
8.5,3.28,12.4,6,"White"
6.4,3.56,10.8,6,"White"
7.4,3.23,11.2,6,"White"
8.3,3.06,11,6,"White"
8,3.16,12.7,8,"White"
7,3.46,10.2,5,"White"
6.9,3.2,11.5,6,"White"
7.1,3.13,12.3,7,"White"
6.5,3.19,9.8,5,"White"
7.2,3.01,9.3,5,"White"
7.6,3.14,11.8,7,"White"
7.8,3.14,11.3,6,"White"
7.8,3.15,11.4,5,"White"
7,3.21,10.8,6,"White"
6.9,2.99,9.5,4,"White"
7.2,3.46,10.2,6,"White"
7.1,3.22,10.7,5,"White"
7.6,3.05,10.8,6,"White"
7.9,2.99,11.5,6,"White"
7.7,3.32,10.7,6,"White"
7.2,3.46,10.2,6,"White"
6.6,3.37,10.1,6,"White"
6.7,3.62,10.4,6,"White"
6.9,2.99,9.5,4,"White"
7.5,3.14,9.1,3,"White"
7.4,2.98,10.6,6,"White"
6.2,3.3,9.4,6,"White"
6.7,3.51,9.8,6,"White"
6.5,3.18,9.5,6,"White"
7.9,2.99,9.3,5,"White"
5.6,3.55,10.3,6,"White"
7.5,3.06,11.1,5,"White"
8,3.14,10,5,"White"
8,3.13,12.3,8,"White"
7.7,3.14,12.4,8,"White"
